source_record_id,latitude,longitude,state,district,event_year,landslide_type,material_type,triggering,geology,source,source_dataset_version,region,inventory_id,validation_status,label,negative_basis,elevation_m,slope_deg,aspect_sin,aspect_cos,profile_curvature,relief_local_m,block
,25.698438609983743,94.81269842587979,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1492.0,16.863,0.43987,0.89806,-0.00028587,83.0,1896_513
,26.301921292047716,94.7716629345709,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1829.0,16.716,0.58735,0.80934,0.0019156,71.0,1895_526
,26.606202145368005,95.05796872604138,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",646.0,13.016,0.84118,0.54076,-0.00035521,53.0,1901_532
,26.229316074727414,95.1215816306761,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",2057.0,22.814,0.85515,0.51837,-0.0009069,107.0,1902_524
,25.530299034426523,93.94980766375068,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1651.0,25.092,-0.99065,-0.13644,0.00143474,98.0,1878_510
,26.52769770183223,94.69202095911079,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",302.0,17.731,-0.63418,0.77318,-0.00112605,91.0,1893_530
,26.76024617719704,95.12016641098069,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1074.0,22.507,-0.4324,0.90168,0.00043585,96.0,1902_535
,26.238224995110706,94.04188167471351,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",128.0,0.406,0.19612,-0.98058,0.0002564,3.0,1880_524
,25.357210536825242,93.59469524637049,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",995.0,19.361,-0.30435,0.95256,-0.00082611,73.0,1871_507
,25.755521181725268,94.2182882418814,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",987.0,25.186,-0.24809,0.96874,-0.00143343,113.0,1884_515
,26.022849725127948,94.11874937237968,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",452.0,11.204,-0.25242,-0.96762,-0.0003348,48.0,1882_520
,26.406132716987585,94.91462931153119,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",695.0,19.118,-0.92958,0.36863,-0.00150303,99.0,1898_528
,25.844635553725897,95.00200751261048,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",2289.0,24.371,0.91978,-0.39244,-0.00115018,104.0,1900_516
,25.93706555836681,94.85096056997533,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",643.0,6.047,0.56374,0.82595,0.00572074,69.0,1897_518
,26.056304649178742,94.32952644404354,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",655.0,26.855,-0.27979,0.96006,-6.036e-05,115.0,1886_521
,26.3226247057774,94.58606021358163,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",894.0,18.181,0.61745,-0.78661,-0.00010487,85.0,1891_526
,26.795260548428175,94.82134389736747,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",356.0,20.264,0.4138,-0.91037,-0.00156827,89.0,1896_535
,26.460058405255115,94.821586328373,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1518.0,18.597,0.58202,-0.81318,0.00186103,107.0,1896_529
,25.915806276722282,94.284749858577,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",939.0,20.61,-0.99343,-0.11448,-0.00121658,86.0,1885_518
,25.875347778541045,94.34769869181959,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",759.0,21.591,0.39307,-0.91951,-0.00044243,94.0,1886_517
,25.798504411410605,94.52028304818961,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1216.0,19.163,-0.87529,-0.48361,0.00011472,80.0,1890_515
,26.512588116958995,94.59416072481164,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",327.0,18.365,-0.69869,-0.71542,0.0021035,89.0,1891_530
,25.897736066872937,94.18005385977659,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1091.0,14.342,-0.97234,-0.23358,0.00141359,68.0,1883_517
,25.417770814265268,94.397542546943,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1060.0,18.621,-0.79553,0.60592,-0.00057025,88.0,1887_508
,26.6267272142807,94.76612345745977,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",788.0,15.627,-0.7994,0.60079,0.00044953,77.0,1895_532
,26.120704615709297,94.04574652154857,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",533.0,15.101,-0.93675,0.35,-8.55e-05,81.0,1880_522
,26.496024429625322,95.21913981940628,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1149.0,29.884,-0.09184,0.99577,-1.625e-05,113.0,1904_529
,26.24684330800746,94.8580146485841,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1943.0,24.477,0.95799,-0.28679,-0.00038622,105.0,1897_524
,26.146158603690264,95.12605176026005,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",2356.0,31.548,0.79178,0.6108,-0.00127507,155.0,1902_522
,26.269585369358783,94.92583070100392,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1881.0,24.703,0.91181,0.41062,0.00234034,112.0,1898_525
,26.72816372556454,95.13468260425898,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",641.0,18.448,-0.46214,0.88681,0.00167931,87.0,1902_534
,26.508824912757923,95.13418068730209,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1577.0,21.294,0.98706,0.16035,0.00104413,91.0,1902_530
,25.758809365586302,94.62171417214172,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1929.0,36.43,-0.46668,0.88443,-0.00131203,181.0,1892_515
,26.686568058830748,94.69366252963198,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",353.0,15.48,0.70711,-0.70711,0.00059489,65.0,1893_533
,25.68437789100105,94.66967712638757,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",929.0,13.894,0.81976,-0.57271,0.00148512,63.0,1893_513
,25.335546473786177,93.67027363201758,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",595.0,23.022,-0.85634,-0.51642,-0.00209066,106.0,1873_506
,26.222630209180807,94.60349335913668,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1337.0,40.134,-0.90441,0.42667,-0.00134684,207.0,1892_524
,25.73834163854964,95.01865612573054,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",3230.0,36.329,-0.24742,-0.96891,-0.00033086,175.0,1900_514
,26.51263671625313,95.03132543168756,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1422.0,26.133,0.91439,-0.40482,-0.00060312,132.0,1900_530
,25.398533784353205,93.59428582677384,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1194.0,28.569,0.67849,-0.73461,-0.00069354,143.0,1871_507
,26.68694323626522,94.83919707046961,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",667.0,34.217,-0.64539,0.76385,0.00253516,155.0,1896_533
,26.131224429904634,94.62745658917112,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1402.0,27.487,0.80351,-0.59529,0.00130733,113.0,1892_522
,26.633426270234708,95.07723300356479,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",922.0,15.707,-0.34571,-0.93834,0.00042089,69.0,1901_532
,26.802674798724063,94.99775945050827,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",595.0,6.038,-0.49896,-0.86662,0.00270403,62.0,1899_536
,25.498073205251313,94.51330438309965,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1002.0,20.566,0.71812,0.69591,0.00014616,94.0,1890_509
,26.345351668776505,94.4536915775393,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",766.0,35.054,0.02573,0.99967,0.00050438,157.0,1889_526
,26.280439398385454,94.42558641246208,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1105.0,16.63,-0.33014,0.94393,0.0026669,64.0,1888_525
,26.128726164659952,95.03887456608138,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1586.0,27.527,-0.99401,-0.10926,0.00160299,104.0,1900_522
,25.663444595493143,94.46708813162877,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1375.0,28.824,-0.99693,0.07824,-0.00056067,116.0,1889_513
,26.077526953173585,94.57905249277509,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1878.0,5.871,-0.95893,-0.28363,0.00818171,75.0,1891_521
,25.51496155574753,93.62669709784551,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1490.0,29.338,0.68452,0.729,-0.00186408,138.0,1872_510
,26.61331555609765,95.03136786583363,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",430.0,7.086,0.97208,-0.23464,-0.00134091,29.0,1900_532
,25.879572232911986,95.03199578070786,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",2494.0,18.551,0.9436,0.33109,0.00173468,83.0,1900_517
,26.451021428228998,94.77983702972622,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",714.0,14.642,-0.71766,0.69639,0.00091202,66.0,1895_529
,25.86423979857948,94.08203915419406,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",751.0,18.921,-0.99671,-0.08103,9.2e-06,86.0,1881_517
,26.034786313455687,94.22997258852808,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",805.0,14.398,-0.81153,-0.5843,-0.00162749,60.0,1884_520
,26.23195980242618,95.0821162034023,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1231.0,18.99,0.14933,0.98879,6.207e-05,85.0,1901_524
,26.381979589238362,95.21039949278513,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1532.0,16.332,0.86737,-0.49767,0.00026519,71.0,1904_527
,25.83574518383578,94.19346518438938,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1112.0,10.085,-0.03123,-0.99951,-0.00073095,54.0,1883_516
,26.283967151613027,94.82252721167629,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",975.0,29.841,0.09926,0.99506,0.00169757,117.0,1896_525
,25.881926892203584,94.05089351550822,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",731.0,16.289,0.37548,-0.92683,-0.00512465,80.0,1881_517
,25.41232648001563,94.17185333171653,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1163.0,11.21,-0.85501,-0.51861,-0.0033524,63.0,1883_508
,25.918570277175924,94.87423442621383,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1490.0,29.007,-0.97188,0.23546,0.00132579,130.0,1897_518
,26.318885907782093,94.12477451746653,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",154.0,5.105,0.20209,-0.97937,-0.00086579,27.0,1882_526
,25.85233528709844,93.69952233604789,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",151.0,1.463,0.38075,-0.92468,-0.00035236,7.0,1873_517
,26.635653529574665,94.52506877688808,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",243.0,16.268,0.64252,0.76627,0.00109704,70.0,1890_532
,26.82448982204581,94.76650861550682,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",104.0,0.685,-0.81373,-0.58124,-0.00012345,3.0,1895_536
,25.797752172062275,94.68248683536522,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1019.0,17.469,0.35306,0.9356,-0.00060514,84.0,1893_515
,25.291698140679454,93.839587293787,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",2211.0,19.246,-0.96272,0.27052,-0.00036669,84.0,1876_505
,25.43051588975257,93.9258488807944,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1538.0,21.265,-0.596,0.80299,0.00031495,104.0,1878_508
,25.744098616880372,94.70534940485358,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",898.0,14.655,0.18589,-0.98257,0.00053554,58.0,1894_514
,25.568739733146575,94.36025280721194,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1905.0,21.02,-0.81324,0.58192,-7.988e-05,94.0,1887_511
,26.076009708616713,94.34976598999923,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",798.0,26.516,-0.98821,0.1531,0.00261073,116.0,1886_521
,25.6425813720648,93.97044174202307,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",2410.0,34.013,0.61536,-0.78824,-6.659e-05,176.0,1879_512
,25.810606123020303,93.7457659876473,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",167.0,0.477,-1.0,-0.0,-0.00024691,2.0,1874_516
,25.744516016578682,94.30863599937078,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1116.0,18.496,-0.25327,0.9674,0.00226649,79.0,1886_514
,26.052178383915923,94.5968727169974,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1176.0,28.541,-0.80183,0.59755,-0.00136357,136.0,1891_521
,25.676511027806868,94.89063665166339,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1155.0,31.914,-0.60214,0.79839,0.00134273,163.0,1897_513
,26.659943691761132,94.92095817860736,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",420.0,5.589,0.99353,-0.11355,-0.00061752,26.0,1898_533
,26.69276091410633,95.00099385034295,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",776.0,19.391,-0.58794,0.80891,0.00117462,89.0,1900_533
,25.717213165700727,94.33489458240102,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1363.0,15.373,-0.49505,0.86886,0.00339145,77.0,1886_514
,26.4432817138683,94.79971579024473,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1329.0,7.055,0.15712,-0.98758,0.00464528,40.0,1895_528
,26.47572041623054,94.88157059414573,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",589.0,15.831,0.84245,0.53878,0.00060526,69.0,1897_529
,26.4322573520611,95.22470519212743,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1300.0,25.622,-0.68056,-0.73269,0.00033046,122.0,1904_528
,26.565729022148567,94.93212518596178,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",703.0,22.566,-0.33422,-0.9425,0.00122676,104.0,1898_531
,26.49348980296875,94.78759229578957,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",947.0,20.992,-0.83976,0.54295,-0.00200343,121.0,1895_529
,26.774764516156733,95.15190233481225,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",819.0,29.164,0.95817,-0.28621,0.00097908,117.0,1903_535
,26.65975498294891,94.97420466473243,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",743.0,15.717,0.79464,-0.60708,0.00272079,73.0,1899_533
,25.715467659007267,94.16434098979956,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1020.0,14.02,-0.93449,0.356,0.00293044,66.0,1883_514
,26.154430647218476,94.0850536778962,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",468.0,9.891,-0.86029,0.5098,0.00362396,58.0,1881_523
,26.630393494621824,94.41613218617063,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",154.0,4.12,0.94476,0.32777,-0.00020659,14.0,1888_532
,25.872062581320225,93.82582663987303,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",152.0,0.318,1.0,0.0,-0.00037036,3.0,1876_517
,25.899965054374835,93.96122804407824,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",273.0,14.449,-0.36115,0.93251,0.00300958,57.0,1879_517
,25.723942689681866,94.9536953797727,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1933.0,29.666,-0.35112,0.93633,0.00625574,133.0,1899_514
,25.36807932292744,93.98535014738883,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1888.0,19.672,0.5439,-0.83915,-0.00042576,93.0,1879_507
,26.784871826755904,94.97491444310482,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",445.0,34.091,0.77157,0.63614,-0.00168438,157.0,1899_535
,25.593019357507792,93.7891038923333,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1516.0,32.061,0.32818,0.94462,0.00284421,152.0,1875_511
,26.707034778412158,95.07569985679405,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",565.0,15.587,-0.61738,0.78666,-0.00082121,58.0,1901_534
,25.477496971102966,94.66445126597525,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",2168.0,23.098,0.0228,-0.99974,0.00079427,92.0,1893_509
,25.602301452312943,94.12062991621634,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1651.0,17.156,-0.58039,0.81434,-0.00055382,81.0,1882_512
,26.54270447821578,94.66737850892478,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",548.0,9.182,-0.6444,-0.76469,0.00057942,43.0,1893_530
,26.489152321214352,94.87408683491334,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",849.0,28.258,0.93025,0.36693,-0.0007069,129.0,1897_529
,26.394125402313392,94.6080273164474,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1092.0,18.722,-0.0082,0.99997,0.00140315,74.0,1892_527
,26.30290531266954,94.62860673134229,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",670.0,12.074,0.96741,-0.25321,0.00028328,56.0,1892_526
,25.996449293623915,94.28561237449591,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1066.0,21.269,-0.29258,0.95624,-0.00022025,84.0,1885_519
,26.16154501949083,94.72824902795031,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",2076.0,15.166,0.85568,-0.51751,-0.00444042,81.0,1894_523
,25.51108670538122,93.89659192856637,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1950.0,52.829,0.99626,0.08636,0.01410811,264.0,1877_510
,25.54899894757254,94.42775070315523,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1068.0,21.556,-0.17579,-0.98443,0.00118016,88.0,1888_510
,26.109611296008236,94.32711013930073,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1054.0,11.658,0.68662,-0.72701,-0.00155112,48.0,1886_522
,26.509637058193924,94.70542259149462,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",728.0,22.739,-0.22534,-0.97428,0.00125825,86.0,1894_530
,25.98971011333557,94.54338501190574,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",1004.0,6.951,-0.74046,0.67211,0.00025693,28.0,1890_519
,26.43306244886295,94.24808938499092,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",223.0,7.051,-0.81976,-0.57271,0.00057243,27.0,1884_528
,25.950066427407183,94.11289230520435,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",658.0,14.162,0.97421,-0.22566,0.00168584,57.0,1882_519
,25.696523962751197,93.85097897196985,Nagaland,,,,,,,background,,northeast_india,,,0,"random point inside a 10.0 km buffered convex hull of the same state's mapped landslides, >= 500.0 m from any of them",384.0,1.814,-0.78935,0.61394,1.614e-05,7.0,1877_513
